,label,body_text,body_text_clean,body_text_tokenized,body_text_nostop,body_text_lemmatized
520,ham,But that's on ebay it might be less elsewhere.,But thats on ebay it might be less elsewhere,"['but', 'thats', 'on', 'ebay', 'it', 'might', 'be', 'less', 'elsewhere']","['thats', 'ebay', 'might', 'less', 'elsewhere']","['thats', 'ebay', 'might', 'le', 'elsewhere']"
521,ham,Shall i come to get pickle,Shall i come to get pickle,"['shall', 'i', 'come', 'to', 'get', 'pickle']","['shall', 'come', 'get', 'pickle']","['shall', 'come', 'get', 'pickle']"
522,ham,Were gonna go get some tacos,Were gonna go get some tacos,"['were', 'gonna', 'go', 'get', 'some', 'tacos']","['gonna', 'go', 'get', 'tacos']","['gonna', 'go', 'get', 'taco']"
523,ham,"That's very rude, you on campus?",Thats very rude you on campus,"['thats', 'very', 'rude', 'you', 'on', 'campus']","['thats', 'rude', 'campus']","['thats', 'rude', 'campus']"
524,spam,"URGENT!: Your Mobile No. was awarded a å£2,000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU",URGENT Your Mobile No was awarded a å£2000 Bonus Caller Prize on 020903 This is our 2nd attempt to contact YOU Call 08718729755 BOX95QU,"['urgent', 'your', 'mobile', 'no', 'was', 'awarded', 'a', 'å', '2000', 'bonus', 'caller', 'prize', 'on', '020903', 'this', 'is', 'our', '2nd', 'attempt', 'to', 'contact', 'you', 'call', '08718729755', 'box95qu']","['urgent', 'mobile', 'awarded', 'å', '2000', 'bonus', 'caller', 'prize', '020903', '2nd', 'attempt', 'contact', 'call', '08718729755', 'box95qu']","['urgent', 'mobile', 'awarded', 'å', '2000', 'bonus', 'caller', 'prize', '020903', '2nd', 'attempt', 'contact', 'call', '08718729755', 'box95qu']"
525,ham,Hi i won't b ard 4 christmas. But do enjoy n merry x'mas.,Hi i wont b ard 4 christmas But do enjoy n merry xmas,"['hi', 'i', 'wont', 'b', 'ard', '4', 'christmas', 'but', 'do', 'enjoy', 'n', 'merry', 'xmas']","['hi', 'wont', 'b', 'ard', '4', 'christmas', 'enjoy', 'n', 'merry', 'xmas']","['hi', 'wont', 'b', 'ard', '4', 'christmas', 'enjoy', 'n', 'merry', 'xmas']"
526,spam,"Today's Offer! Claim ur å£150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. å£3.00 Sub. 16 . Unsub reply X",Todays Offer Claim ur å£150 worth of discount vouchers Text YES to 85023 now SavaMob member offers mobile T Cs 08717898035 å£300 Sub 16  Unsub reply X,"['todays', 'offer', 'claim', 'ur', 'å', '150', 'worth', 'of', 'discount', 'vouchers', 'text', 'yes', 'to', '85023', 'now', 'savamob', 'member', 'offers', 'mobile', 't', 'cs', '08717898035', 'å', '300', 'sub', '16', 'unsub', 'reply', 'x']","['todays', 'offer', 'claim', 'ur', 'å', '150', 'worth', 'discount', 'vouchers', 'text', 'yes', '85023', 'savamob', 'member', 'offers', 'mobile', 'cs', '08717898035', 'å', '300', 'sub', '16', 'unsub', 'reply', 'x']","['today', 'offer', 'claim', 'ur', 'å', '150', 'worth', 'discount', 'voucher', 'text', 'yes', '85023', 'savamob', 'member', 'offer', 'mobile', 'c', '08717898035', 'å', '300', 'sub', '16', 'unsub', 'reply', 'x']"
527,ham,Yes! How is a pretty lady like you single?,Yes How is a pretty lady like you single,"['yes', 'how', 'is', 'a', 'pretty', 'lady', 'like', 'you', 'single']","['yes', 'pretty', 'lady', 'like', 'single']","['yes', 'pretty', 'lady', 'like', 'single']"
528,spam,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750,You will recieve your tone within the next 24hrs For Terms and conditions please see Channel U Teletext Pg 750,"['you', 'will', 'recieve', 'your', 'tone', 'within', 'the', 'next', '24hrs', 'for', 'terms', 'and', 'conditions', 'please', 'see', 'channel', 'u', 'teletext', 'pg', '750']","['recieve', 'tone', 'within', 'next', '24hrs', 'terms', 'conditions', 'please', 'see', 'channel', 'u', 'teletext', 'pg', '750']","['recieve', 'tone', 'within', 'next', '24hrs', 'term', 'condition', 'please', 'see', 'channel', 'u', 'teletext', 'pg', '750']"
529,ham,Jay says that you're a double-faggot,Jay says that youre a doublefaggot,"['jay', 'says', 'that', 'youre', 'a', 'doublefaggot']","['jay', 'says', 'youre', 'doublefaggot']","['jay', 'say', 'youre', 'doublefaggot']"
530,spam,PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04 ,PRIVATE Your 2003 Account Statement for 07815296484 shows 800 unredeemed SIM points Call 08718738001 Identifier Code 41782 Expires 181104 ,"['private', 'your', '2003', 'account', 'statement', 'for', '07815296484', 'shows', '800', 'unredeemed', 'sim', 'points', 'call', '08718738001', 'identifier', 'code', '41782', 'expires', '181104', '']","['private', '2003', 'account', 'statement', '07815296484', 'shows', '800', 'unredeemed', 'sim', 'points', 'call', '08718738001', 'identifier', 'code', '41782', 'expires', '181104', '']","['private', '2003', 'account', 'statement', '07815296484', 'show', '800', 'unredeemed', 'sim', 'point', 'call', '08718738001', 'identifier', 'code', '41782', 'expires', '181104', '']"
531,ham,What Today-sunday..sunday is holiday..so no work..,What Todaysundaysunday is holidayso no work,"['what', 'todaysundaysunday', 'is', 'holidayso', 'no', 'work']","['todaysundaysunday', 'holidayso', 'work']","['todaysundaysunday', 'holidayso', 'work']"
532,ham,Gudnite....tc...practice going on,Gudnitetcpractice going on,"['gudnitetcpractice', 'going', 'on']","['gudnitetcpractice', 'going']","['gudnitetcpractice', 'going']"
533,ham,I'll be late...,Ill be late,"['ill', 'be', 'late']","['ill', 'late']","['ill', 'late']"
534,ham,"I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.",Ive not called you in a while This is hoping it was l8r malaria and that you know that we miss you guys I miss Bani big so pls give her my love especially Have a great day,"['ive', 'not', 'called', 'you', 'in', 'a', 'while', 'this', 'is', 'hoping', 'it', 'was', 'l8r', 'malaria', 'and', 'that', 'you', 'know', 'that', 'we', 'miss', 'you', 'guys', 'i', 'miss', 'bani', 'big', 'so', 'pls', 'give', 'her', 'my', 'love', 'especially', 'have', 'a', 'great', 'day']","['ive', 'called', 'hoping', 'l8r', 'malaria', 'know', 'miss', 'guys', 'miss', 'bani', 'big', 'pls', 'give', 'love', 'especially', 'great', 'day']","['ive', 'called', 'hoping', 'l8r', 'malaria', 'know', 'miss', 'guy', 'miss', 'ban', 'big', 'pls', 'give', 'love', 'especially', 'great', 'day']"
535,ham,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",Good afternoon my love How goes that day  I hope maybe you got some leads on a job I think of you boytoy and send you a passionate kiss from across the sea,"['good', 'afternoon', 'my', 'love', 'how', 'goes', 'that', 'day', 'i', 'hope', 'maybe', 'you', 'got', 'some', 'leads', 'on', 'a', 'job', 'i', 'think', 'of', 'you', 'boytoy', 'and', 'send', 'you', 'a', 'passionate', 'kiss', 'from', 'across', 'the', 'sea']","['good', 'afternoon', 'love', 'goes', 'day', 'hope', 'maybe', 'got', 'leads', 'job', 'think', 'boytoy', 'send', 'passionate', 'kiss', 'across', 'sea']","['good', 'afternoon', 'love', 'go', 'day', 'hope', 'maybe', 'got', 'lead', 'job', 'think', 'boytoy', 'send', 'passionate', 'kiss', 'across', 'sea']"
536,ham,"Probably gonna be here for a while, see you later tonight &lt;)",Probably gonna be here for a while see you later tonight lt,"['probably', 'gonna', 'be', 'here', 'for', 'a', 'while', 'see', 'you', 'later', 'tonight', 'lt']","['probably', 'gonna', 'see', 'later', 'tonight', 'lt']","['probably', 'gonna', 'see', 'later', 'tonight', 'lt']"
537,ham,Or maybe my fat fingers just press all these buttons and it doesn't know what to do.,Or maybe my fat fingers just press all these buttons and it doesnt know what to do,"['or', 'maybe', 'my', 'fat', 'fingers', 'just', 'press', 'all', 'these', 'buttons', 'and', 'it', 'doesnt', 'know', 'what', 'to', 'do']","['maybe', 'fat', 'fingers', 'press', 'buttons', 'doesnt', 'know']","['maybe', 'fat', 'finger', 'press', 'button', 'doesnt', 'know']"
538,ham,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,Ummmmmaah Many many happy returns of d day my dear sweet heart HAPPY BIRTHDAY dear,"['ummmmmaah', 'many', 'many', 'happy', 'returns', 'of', 'd', 'day', 'my', 'dear', 'sweet', 'heart', 'happy', 'birthday', 'dear']","['ummmmmaah', 'many', 'many', 'happy', 'returns', 'day', 'dear', 'sweet', 'heart', 'happy', 'birthday', 'dear']","['ummmmmaah', 'many', 'many', 'happy', 'return', 'day', 'dear', 'sweet', 'heart', 'happy', 'birthday', 'dear']"
539,ham,"I am in tirupur da, once you started from office call me.",I am in tirupur da once you started from office call me,"['i', 'am', 'in', 'tirupur', 'da', 'once', 'you', 'started', 'from', 'office', 'call', 'me']","['tirupur', 'da', 'started', 'office', 'call']","['tirupur', 'da', 'started', 'office', 'call']"
540,spam,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop,from wwwApplausestorecom MonthlySubscription50pmsg max6month TCsC web age16 2stop txt stop,"['from', 'wwwapplausestorecom', 'monthlysubscription50pmsg', 'max6month', 'tcsc', 'web', 'age16', '2stop', 'txt', 'stop']","['wwwapplausestorecom', 'monthlysubscription50pmsg', 'max6month', 'tcsc', 'web', 'age16', '2stop', 'txt', 'stop']","['wwwapplausestorecom', 'monthlysubscription50pmsg', 'max6month', 'tcsc', 'web', 'age16', '2stop', 'txt', 'stop']"
541,ham,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",A famous quote  when you develop the ability to listen to anything unconditionally without losing your temper or self confidence it means you are  MARRIED,"['a', 'famous', 'quote', 'when', 'you', 'develop', 'the', 'ability', 'to', 'listen', 'to', 'anything', 'unconditionally', 'without', 'losing', 'your', 'temper', 'or', 'self', 'confidence', 'it', 'means', 'you', 'are', 'married']","['famous', 'quote', 'develop', 'ability', 'listen', 'anything', 'unconditionally', 'without', 'losing', 'temper', 'self', 'confidence', 'means', 'married']","['famous', 'quote', 'develop', 'ability', 'listen', 'anything', 'unconditionally', 'without', 'losing', 'temper', 'self', 'confidence', 'mean', 'married']"
542,ham,But am going to college pa. What to do. are else ill come there it self. Pa.,But am going to college pa What to do are else ill come there it self Pa,"['but', 'am', 'going', 'to', 'college', 'pa', 'what', 'to', 'do', 'are', 'else', 'ill', 'come', 'there', 'it', 'self', 'pa']","['going', 'college', 'pa', 'else', 'ill', 'come', 'self', 'pa']","['going', 'college', 'pa', 'else', 'ill', 'come', 'self', 'pa']"
543,ham,4 oclock at mine. Just to bash out a flat plan.,4 oclock at mine Just to bash out a flat plan,"['4', 'oclock', 'at', 'mine', 'just', 'to', 'bash', 'out', 'a', 'flat', 'plan']","['4', 'oclock', 'mine', 'bash', 'flat', 'plan']","['4', 'oclock', 'mine', 'bash', 'flat', 'plan']"
544,ham,This girl does not stay in bed. This girl doesn't need recovery time. Id rather pass out while having fun then be cooped up in bed,This girl does not stay in bed This girl doesnt need recovery time Id rather pass out while having fun then be cooped up in bed,"['this', 'girl', 'does', 'not', 'stay', 'in', 'bed', 'this', 'girl', 'doesnt', 'need', 'recovery', 'time', 'id', 'rather', 'pass', 'out', 'while', 'having', 'fun', 'then', 'be', 'cooped', 'up', 'in', 'bed']","['girl', 'stay', 'bed', 'girl', 'doesnt', 'need', 'recovery', 'time', 'id', 'rather', 'pass', 'fun', 'cooped', 'bed']","['girl', 'stay', 'bed', 'girl', 'doesnt', 'need', 'recovery', 'time', 'id', 'rather', 'pas', 'fun', 'cooped', 'bed']"
545,ham,Then any special there?,Then any special there,"['then', 'any', 'special', 'there']",['special'],['special']
546,ham,I know but you need to get hotel now. I just got my invitation but i had to apologise. Cali is to sweet for me to come to some english bloke's weddin,I know but you need to get hotel now I just got my invitation but i had to apologise Cali is to sweet for me to come to some english blokes weddin,"['i', 'know', 'but', 'you', 'need', 'to', 'get', 'hotel', 'now', 'i', 'just', 'got', 'my', 'invitation', 'but', 'i', 'had', 'to', 'apologise', 'cali', 'is', 'to', 'sweet', 'for', 'me', 'to', 'come', 'to', 'some', 'english', 'blokes', 'weddin']","['know', 'need', 'get', 'hotel', 'got', 'invitation', 'apologise', 'cali', 'sweet', 'come', 'english', 'blokes', 'weddin']","['know', 'need', 'get', 'hotel', 'got', 'invitation', 'apologise', 'cali', 'sweet', 'come', 'english', 'bloke', 'weddin']"
547,ham,"Sorry that took so long, omw now",Sorry that took so long omw now,"['sorry', 'that', 'took', 'so', 'long', 'omw', 'now']","['sorry', 'took', 'long', 'omw']","['sorry', 'took', 'long', 'omw']"
548,ham,Wait  &lt;#&gt;  min..,Wait  ltgt  min,"['wait', 'ltgt', 'min']","['wait', 'ltgt', 'min']","['wait', 'ltgt', 'min']"
549,ham,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.,Ok give me 5 minutes I think I see her BTW youre my alibi You were cutting my hair the whole time,"['ok', 'give', 'me', '5', 'minutes', 'i', 'think', 'i', 'see', 'her', 'btw', 'youre', 'my', 'alibi', 'you', 'were', 'cutting', 'my', 'hair', 'the', 'whole', 'time']","['ok', 'give', '5', 'minutes', 'think', 'see', 'btw', 'youre', 'alibi', 'cutting', 'hair', 'whole', 'time']","['ok', 'give', '5', 'minute', 'think', 'see', 'btw', 'youre', 'alibi', 'cutting', 'hair', 'whole', 'time']"
550,ham,"Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck",Imagine you finally get to sink into that bath after I have put you through your paces maybe even having you eat me for a while before I left  But also imagine the feel of that cage on your cock surrounded by the bath water reminding you always who owns you  Enjoy my cuck,"['imagine', 'you', 'finally', 'get', 'to', 'sink', 'into', 'that', 'bath', 'after', 'i', 'have', 'put', 'you', 'through', 'your', 'paces', 'maybe', 'even', 'having', 'you', 'eat', 'me', 'for', 'a', 'while', 'before', 'i', 'left', 'but', 'also', 'imagine', 'the', 'feel', 'of', 'that', 'cage', 'on', 'your', 'cock', 'surrounded', 'by', 'the', 'bath', 'water', 'reminding', 'you', 'always', 'who', 'owns', 'you', 'enjoy', 'my', 'cuck']","['imagine', 'finally', 'get', 'sink', 'bath', 'put', 'paces', 'maybe', 'even', 'eat', 'left', 'also', 'imagine', 'feel', 'cage', 'cock', 'surrounded', 'bath', 'water', 'reminding', 'always', 'owns', 'enjoy', 'cuck']","['imagine', 'finally', 'get', 'sink', 'bath', 'put', 'pace', 'maybe', 'even', 'eat', 'left', 'also', 'imagine', 'feel', 'cage', 'cock', 'surrounded', 'bath', 'water', 'reminding', 'always', 'owns', 'enjoy', 'cuck']"
551,ham,"Hurry up, I've been weed-deficient for like three days",Hurry up Ive been weeddeficient for like three days,"['hurry', 'up', 'ive', 'been', 'weeddeficient', 'for', 'like', 'three', 'days']","['hurry', 'ive', 'weeddeficient', 'like', 'three', 'days']","['hurry', 'ive', 'weeddeficient', 'like', 'three', 'day']"
552,ham,"Sure, if I get an acknowledgement from you that it's astoundingly tactless and generally faggy to demand a blood oath fo",Sure if I get an acknowledgement from you that its astoundingly tactless and generally faggy to demand a blood oath fo,"['sure', 'if', 'i', 'get', 'an', 'acknowledgement', 'from', 'you', 'that', 'its', 'astoundingly', 'tactless', 'and', 'generally', 'faggy', 'to', 'demand', 'a', 'blood', 'oath', 'fo']","['sure', 'get', 'acknowledgement', 'astoundingly', 'tactless', 'generally', 'faggy', 'demand', 'blood', 'oath', 'fo']","['sure', 'get', 'acknowledgement', 'astoundingly', 'tactless', 'generally', 'faggy', 'demand', 'blood', 'oath', 'fo']"
553,ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know,Ok Every night take a warm bath drink a cup of milk and youll see a work of magic You still need to loose weight Just so that you know,"['ok', 'every', 'night', 'take', 'a', 'warm', 'bath', 'drink', 'a', 'cup', 'of', 'milk', 'and', 'youll', 'see', 'a', 'work', 'of', 'magic', 'you', 'still', 'need', 'to', 'loose', 'weight', 'just', 'so', 'that', 'you', 'know']","['ok', 'every', 'night', 'take', 'warm', 'bath', 'drink', 'cup', 'milk', 'youll', 'see', 'work', 'magic', 'still', 'need', 'loose', 'weight', 'know']","['ok', 'every', 'night', 'take', 'warm', 'bath', 'drink', 'cup', 'milk', 'youll', 'see', 'work', 'magic', 'still', 'need', 'loose', 'weight', 'know']"
554,ham,IÛ÷ll have a look at the frying pan in case itÛ÷s cheap or a book perhaps. No thatÛ÷s silly a frying pan isnÛ÷t likely to be a book,IÛ÷ll have a look at the frying pan in case itÛ÷s cheap or a book perhaps No thatÛ÷s silly a frying pan isnÛ÷t likely to be a book,"['i', 'û', 'll', 'have', 'a', 'look', 'at', 'the', 'frying', 'pan', 'in', 'case', 'it', 'û', 's', 'cheap', 'or', 'a', 'book', 'perhaps', 'no', 'that', 'û', 's', 'silly', 'a', 'frying', 'pan', 'isn', 'û', 't', 'likely', 'to', 'be', 'a', 'book']","['û', 'look', 'frying', 'pan', 'case', 'û', 'cheap', 'book', 'perhaps', 'û', 'silly', 'frying', 'pan', 'û', 'likely', 'book']","['û', 'look', 'frying', 'pan', 'case', 'û', 'cheap', 'book', 'perhaps', 'û', 'silly', 'frying', 'pan', 'û', 'likely', 'book']"
